,gene,correlation,p-value,systematic_names,p-value adj,function,sense function
6435,SPNCRNA.723,-0.4446460980036298,0.0004706874912651467,SPNCRNA.723,0.10726107912538581,non-coding RNA,non-coding RNA
2041,ptf1,0.44316958380756105,0.0004941239961379192,SPAC823.14,0.10726107912538581,phosphoric monoester hydrolase Ptf1,phosphoric monoester hydrolase Ptf1
5042,SPCC777.06c,0.4420621981605094,0.0005123904649268168,SPCC777.06c,0.10726107912538581,"hydrolase, conserved in fungi, bacteria, plants...","hydrolase, conserved in fungi, bacteria, plants..."
894,pso2,-0.4418161124611647,0.0005165319085044915,SPAC22A12.01c,0.10726107912538581,DNA 5' exonuclease,DNA 5' exonuclease
5364,rxt3-antisense-1,0.4388630840690271,0.000568651451366624,SPNCRNA.1170,0.10904363637719798,antisense RNA (predicted),transcriptional regulatory protein Rxt3
4459,get4,0.43874004121935467,0.0005709229919915132,SPCC1672.12c,0.10904363637719798,TRC complex (ER membrane insertion) subunit Get4,TRC complex (ER membrane insertion) subunit Get4
781,mso1,-0.43855547694484603,0.0005743457145525853,SPAC1F5.05c,0.10904363637719798,exocytic docking protein Mso1,exocytic docking protein Mso1
2802,ypt1,0.4375096127226307,0.0005940945932308754,SPBC1703.10,0.10965996033386576,GTPase Ypt1,GTPase Ypt1
4673,dbp6,0.43634070565074295,0.0006168928310583832,SPCC285.03,0.11068204639291412,ATP-dependent RNA helicase Dbp6,ATP-dependent RNA helicase Dbp6
3310,sap14,0.43554092712787235,0.0006329447348278009,SPBC29A3.07c,0.11068204639291412,U2 snRNP-associated protein SF3B14 Sap14,U2 snRNP-associated protein SF3B14 Sap14
1929,rdi1,0.4330800701344244,0.0006847337438151567,SPAC6F12.06,0.11666809558081324,Rho GDP dissociation inhibitor Rdi1,Rho GDP dissociation inhibitor Rdi1
5838,SPNCRNA.1604,0.4314805130886832,0.0007204201170832558,SPNCRNA.1604,0.11698856904040586,intergenic RNA (predicted),intergenic RNA (predicted)
4139,aco2,-0.43141899166384695,0.0007218256329054387,SPBP4H10.15,0.11698856904040586,mitochondrial ribosomal protein subunit L21/aco...,mitochondrial ribosomal protein subunit L21/aco...
5467,SPNCRNA.1263,-0.4287735703958904,0.0007846580227368205,SPNCRNA.1263,0.11997100179393703,antisense RNA (predicted),antisense RNA (predicted)
3104,odr1,0.4269894490756406,0.000829778164903422,SPBC215.10,0.11997100179393703,"HAD superfamily hydrolase, unknown role","HAD superfamily hydrolase, unknown role"
2134,pdi4,-0.42649727767695106,0.000842630395534319,SPAC959.05c,0.11997100179393703,ER membrane protein disulfide isomerase Pdi4,ER membrane protein disulfide isomerase Pdi4
1762,SPAC57A10.08c,0.4263742348272786,0.0008458713852990067,SPAC57A10.08c,0.11997100179393703,lipid particle hydrolase,lipid particle hydrolase
5608,SPNCRNA.1390,0.42582054200375286,0.0008605954435050126,SPNCRNA.1390,0.11997100179393703,intergenic RNA (predicted),intergenic RNA (predicted)
4794,mid1,-0.4255129348795718,0.0008688749901541124,SPCC4B3.15,0.11997100179393703,anillin-related medial ring protein Mid1,anillin-related medial ring protein Mid1
4243,fxn1,0.42538989202989946,0.0008722068734490774,SPCC1183.03c,0.11997100179393703,mitochondrial [2Fe-2S] cluster assembly frataxi...,mitochondrial [2Fe-2S] cluster assembly frataxi...
624,SPAC18G6.13,0.42428250638284787,0.0009027163415646128,SPAC18G6.13,0.11997100179393703,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
1295,SPAC29E6.09,0.42428250638284787,0.0009027163415646128,SPAC29E6.09,0.11997100179393703,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
2998,mug124,0.42126795656587407,0.0009907043003706262,SPBC19C2.06c,0.12843895505031291,Schizosaccharomyces pombe specific protein,Schizosaccharomyces pombe specific protein
696,coq9,0.41985296379464154,0.001034608463776982,SPAC19G12.11,0.12843895505031291,ubiquinone biosynthesis protein Coq9,ubiquinone biosynthesis protein Coq9
1545,SPAC3G6.05,-0.41856101387308137,0.00107621612646358,SPAC3G6.05,0.12843895505031291,mitochondrial Mpv17/PMP22 family protein 1,mitochondrial Mpv17/PMP22 family protein 1
3735,emp46,0.41843797102340896,0.0010802562306204834,SPBC4F6.05c,0.12843895505031291,lectin family glycoprotein receptor Emp46,lectin family glycoprotein receptor Emp46
4546,svp26,0.418130363899228,0.0010904162521554286,SPCC1795.10c,0.12843895505031291,COPII-coated ER to Golgi transport vesicle prot...,COPII-coated ER to Golgi transport vesicle prot...
575,pub2,-0.41806884247439174,0.0010924585415979968,SPAC1805.15c,0.12843895505031291,HECT-type ubiquitin-protein ligase E3 Pub2,HECT-type ubiquitin-protein ligase E3 Pub2
4245,lig4,-0.4176381925005383,0.001106851177376054,SPCC1183.05c,0.12843895505031291,DNA repair ligase Lig4,DNA repair ligase Lig4
4336,SPCC132.03,0.41720754252668496,0.001121414129733612,SPCC132.03,0.12843895505031291,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
833,mde1,0.41665384970315916,0.0011403910230200847,SPAC20H4.05c,0.12843895505031291,"5'-methylthioribulose-1-phosphate dehydratase, ...","5'-methylthioribulose-1-phosphate dehydratase, ..."
6634,SPAC8E11.01c-antisense-1,0.41573102833061615,0.001172661590791023,SPNCRNA.905,0.1298722711801058,antisense RNA (predicted),sucrose alpha-glucosidase Suc2
498,pnu1,0.4148697283829094,0.0012035188367741482,SPAC17C9.08,0.13110463394039698,mitochondrial endodeoxyribonuclease Pnu1,mitochondrial endodeoxyribonuclease Pnu1
2331,SPAPJ695.01c,-0.4131352228647124,0.0012678833282811295,SPAPJ695.01c,0.1317437067257489,S. pombe specific UPF0321 family protein 3,S. pombe specific UPF0321 family protein 3
4976,SPCC663.08c,0.41210126426528043,0.001307706222852464,SPCC663.08c,0.1317437067257489,"short chain dehydrogenase, unknown specificity","short chain dehydrogenase, unknown specificity"
4869,sac3,-0.41210126426528043,0.001307706222852464,SPCC576.05,0.1317437067257489,TREX2 complex subunit Sac3,TREX2 complex subunit Sac3
3671,rpt2,0.4118551785659357,0.0013173480753319031,SPBC4.07c,0.1317437067257489,19S proteasome base subcomplex ATPase subunit Rpt2,19S proteasome base subcomplex ATPase subunit Rpt2
3154,SPBC21D10.08c,0.41117623099021217,0.0013442815753724048,SPBC21D10.08c,0.1317437067257489,conserved fungal protein,conserved fungal protein
2862,trs8502,-0.410747792918884,0.0013615307518445225,SPBC1734.07c,0.1317437067257489,TRAPP III complex subunit Trs85b,TRAPP III complex subunit Trs85b
3757,mrl1,0.40914823587314286,0.001427698266385437,SPBC530.09c,0.1317437067257489,cation dependent mannose-6-phosphate cargo rece...,cation dependent mannose-6-phosphate cargo rece...
3840,nit1,0.40908671444830663,0.0014302997863100098,SPBC651.02,0.1317437067257489,bis(5'-adenosyl)-triphosphatase Nit1,bis(5'-adenosyl)-triphosphatase Nit1
2424,sws1,0.40877910732412565,0.001443371252034264,SPBC11B10.06,0.1317437067257489,Srs2 interacting SWIM domain protein Srs1,Srs2 interacting SWIM domain protein Srs1
3074,nrl1,-0.4082254145005999,0.0014671700407312327,SPBC20F10.05,0.1317437067257489,"RNAi-mediated silencing protein, human NRDE2 or...","RNAi-mediated silencing protein, human NRDE2 or..."
4013,SPBC8D2.11,0.40730259312805683,0.0015076172057335124,SPBC8D2.11,0.1317437067257489,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
3330,tvp23,0.40724107170322066,0.001510348873916045,SPBC2A9.05c,0.1317437067257489,Golgi transport protein Tvp23,Golgi transport protein Tvp23
1731,wss1,0.40724107170322066,0.001510348873916045,SPAC521.02,0.1317437067257489,WLM domain metallopeptidase implicated in DNA r...,WLM domain metallopeptidase implicated in DNA r...
5004,mrps8,0.40717955027838443,0.001513084976196541,SPCC736.10c,0.1317437067257489,mitochondrial ribosomal protein subunit S8,mitochondrial ribosomal protein subunit S8
4308,meu27,0.4068104217293673,0.0015295950569552174,SPCC1259.14c,0.1317437067257489,UPF0300 family protein 5,UPF0300 family protein 5
3529,vac8,-0.4063182503306777,0.001551859506758127,SPBC354.14c,0.1317437067257489,vacuolar protein-membrane adaptor Vac8,vacuolar protein-membrane adaptor Vac8
2403,cym1,-0.4062567289058415,0.0015546628756807964,SPBC119.17,0.1317437067257489,mitochondrial metalloendopeptidase,mitochondrial metalloendopeptidase
1100,erv46,0.4059491217816605,0.001568747874712641,SPAC24B11.08c,0.1317437067257489,COPII-coated vesicle component Erv46,COPII-coated vesicle component Erv46
3176,sui1,0.4053339075332985,0.0015972612078577245,SPBC23G7.05,0.1317437067257489,translation initiation factor eIF1,translation initiation factor eIF1
309,azr1,-0.4051493432587899,0.0016059052287111602,SPAC1556.03,0.1317437067257489,mitochondrial protein phosphatase Azr1,mitochondrial protein phosphatase Azr1
5135,tho1,-0.40441108616075555,0.0016409016670828867,SPCP25A2.03,0.13279228515716243,THO complex subunit Tho1,THO complex subunit Tho1
3358,mrpl7,0.40404195761173833,0.0016586545775838196,SPBC2F12.02c,0.13279228515716243,mitochondrial ribosomal protein subunit L5,mitochondrial ribosomal protein subunit L5
3784,SPBC56F2.07c,-0.4035497862130487,0.0016825924578163227,SPBC56F2.07c,0.13310508193082696,ribosome biogenesis factor recycling AAA family...,ribosome biogenesis factor recycling AAA family...
1024,atp18,0.4031191362391954,0.0017037911801499653,SPAC23C4.11,0.13319638108348847,F1-FO ATP synthase subunit J,F1-FO ATP synthase subunit J
77,SPAC10F6.15,0.40115045064443694,0.001803773860159047,SPAC10F6.15,0.1379088166662961,UPF0300 family protein 1,UPF0300 family protein 1
5739,pvg3-antisense-1,0.4008244781100519,0.0018208257222651193,SPNCRNA.1512,0.1379088166662961,antisense RNA (predicted),Golgi galactosylxylosylprotein 3-beta-galactosy...
2346,srx1,0.40071980067058355,0.0018263319588614079,SPBC106.02c,0.1379088166662961,sulfiredoxin,sulfiredoxin
6521,vta1-antisense-1,0.40016610784705775,0.0018557055915940392,SPNCRNA.801,0.1385524006308134,"antisense RNA (predicted), possible alternative...",Vps20 associated protein Vta1
211,pof14,0.3988741579254976,0.001925892078948981,SPAC13D6.01,0.13931699825580215,F-box protein Pof14,F-box protein Pof14
5803,SPBC15D4.05-antisense-1,0.39875111507582517,0.0019326986039039464,SPNCRNA.1573,0.13931699825580215,antisense RNA (predicted),zinc chaperone Zng1
2916,nep1,-0.398689593650989,0.001936109916474577,SPBC17D11.01,0.13931699825580215,NEDD8 protease Nep1,NEDD8 protease Nep1
3800,pre4,0.3984435079516442,0.0019498090049344771,SPBC577.10,0.13931699825580215,"20S proteasome complex subunit beta 7, Pre4","20S proteasome complex subunit beta 7, Pre4"
1089,alp13,0.39622873665754105,0.0020770500801117605,SPAC23H4.12,0.1426780173426544,MRG family Clr6 histone deacetylase complex sub...,MRG family Clr6 histone deacetylase complex sub...
4227,mmt1,0.39604417238303247,0.0020879806724367666,SPCC1020.03,0.1426780173426544,mitochondrial (zinc or iron) ion transmembrane ...,mitochondrial (zinc or iron) ion transmembrane ...
3298,oxs1,0.39592112953336006,0.0020952962161877873,SPBC29A10.12,0.1426780173426544,oxidative stress transcription coactivator/ribo...,oxidative stress transcription coactivator/ribo...
3355,coq8,-0.395613522409179,0.0021136852119177695,SPBC2D10.18,0.1426780173426544,ABC1 kinase family ubiquinone biosynthesis ATPa...,ABC1 kinase family ubiquinone biosynthesis ATPa...
6119,SPNCRNA.382,-0.39545463132790165,0.002123240117043994,SPNCRNA.382,0.1426780173426544,non-coding RNA (predicted),non-coding RNA (predicted)
5278,SPAC869.09-antisense-1,0.3953570071949771,0.0021291298275228038,SPNCRNA.1093,0.1426780173426544,antisense RNA (predicted),Con-6 family conserved fungal protein
3730,otg2,0.3950598295856532,0.0021471484927412248,SPBC4C3.08,0.1426780173426544,"alpha-1,3-galactosyltransferase Otg2","alpha-1,3-galactosyltransferase Otg2"
1767,sgf11,0.39444461533729125,0.0021848833476398742,SPAC57A10.14,0.14343289514239765,SAGA complex deubiquitinating submodule subunit...,SAGA complex deubiquitinating submodule subunit...
6264,SPAC10F6.08c-antisense-1,0.3941738315060879,0.0022016787516214538,SPNCRNA.554,0.14343289514239765,antisense RNA (predicted),Ino80 complex HMG box subunit Nht1
3354,clr1,-0.39339875111507583,0.0022503912581286665,SPBC2D10.17,0.14478796770145827,SHREC complex intermodule linker subunit Clr1,SHREC complex intermodule linker subunit Clr1
4743,new25,0.393152665415731,0.002266056981332078,SPCC330.21,0.14478796770145827,Schizosaccharomyces specific SAP domain contain...,Schizosaccharomyces specific SAP domain contain...
3792,rpl3801,0.3927220154418777,0.0022937059752727125,SPBC577.02,0.14503896534732616,60S ribosomal protein L38,60S ribosomal protein L38
5798,SPBC2D10.08c-antisense-1,0.3924144083176967,0.00231363887536743,SPNCRNA.1568,0.14503896534732616,antisense RNA (predicted),mitochondrial ribosomal protein subunit L4
1443,rmp1,-0.39192223691900707,0.0023458526182651364,SPAC323.08,0.1454247286358708,RNase MRP subunit Rmp1/NEPRO,RNase MRP subunit Rmp1/NEPRO
1368,rqh1,-0.39143006552031745,0.0023784652496600923,SPAC2G11.12,0.1454247286358708,RecQ type DNA helicase Rqh1,RecQ type DNA helicase Rqh1
421,tfb1,-0.39112245839613646,0.0023990525892127377,SPAC16E8.11c,0.1454247286358708,transcription factor TFIIH complex subunit Tfb1,transcription factor TFIIH complex subunit Tfb1
4605,SPCC18B5.02c,0.3909994155464641,0.0024073318510076432,SPCC18B5.02c,0.1454247286358708,cinnamoyl-CoA reductase pseudogene,cinnamoyl-CoA reductase pseudogene
3085,cdc7,-0.3903226798732659,0.002453324148981473,SPBC21.06c,0.1468679186484855,serine/threonine protein kinase SIN pathway Cdc7,serine/threonine protein kinase SIN pathway Cdc7
4921,qcr2,-0.388784644252361,0.002560772662241957,SPCC613.10,0.1516205227173057,ubiquinol-cytochrome-c reductase complex core p...,ubiquinol-cytochrome-c reductase complex core p...
2896,arc3,0.3885385585530161,0.0025783474893988777,SPBC1778.08c,0.1516205227173057,ARP2/3 actin-organizing complex subunit Arc21,ARP2/3 actin-organizing complex subunit Arc21
6408,SPNCRNA.699,0.38589313728505953,0.002774163518236847,SPNCRNA.699,0.16108844578329357,intergenic RNA (predicted),intergenic RNA (predicted)
5661,lin1-antisense-1,0.3852164016118613,0.0028263315328976245,SPNCRNA.1439,0.16108844578329357,antisense RNA (predicted),U5 snRNP subunit Snu40
6073,SPNCRNA.323,-0.38518003559682507,0.002829159414430953,SPNCRNA.323,0.16108844578329357,non-coding RNA (predicted),non-coding RNA (predicted)
1551,chl1,-0.38478575163800793,0.002859981302604195,SPAC3G6.11,0.16108844578329357,ATP-dependent DNA helicase Chl1,ATP-dependent DNA helicase Chl1
1159,cce1,0.38429358023931837,0.0028988734275610397,SPAC25G10.02,0.16108844578329357,mitochondrial cruciform-cutting endonuclease Cce1,mitochondrial cruciform-cutting endonuclease Cce1
2558,enp1,-0.38423205881448214,0.0029037678107731537,SPBC13G1.09,0.16108844578329357,bystin family U3 and U14 snoRNA associated prot...,bystin family U3 and U14 snoRNA associated prot...
85,rqc1,0.3839859731151374,0.0029234187895849015,SPAC1142.01,0.16108844578329357,ribosome quality control complex (RQC) complex ...,ribosome quality control complex (RQC) complex ...
4944,aah3,0.38386293026546503,0.0029332884785219747,SPCC63.02c,0.16108844578329357,cell wall alpha-amylase homolog Aah3,cell wall alpha-amylase homolog Aah3
3912,arg6,-0.3825709803439048,0.0030387198757757844,SPBC725.14,0.16378655380380483,acetylglutamate synthase Arg6,acetylglutamate synthase Arg6
2761,rbk1,0.38250945891906857,0.003043823232057855,SPBC16G5.02c,0.16378655380380483,ribokinase Rbk1,ribokinase Rbk1
6092,prl35,0.3822018517948876,0.00306945424119157,SPNCRNA.35,0.16378655380380483,"non-coding RNA, poly(A)-bearing (predicted)","non-coding RNA, poly(A)-bearing (predicted)"
1747,mud1,0.38189424467070665,0.0030952765198316227,SPAC56F8.08,0.16378655380380483,UBA domain protein Mud1,UBA domain protein Mud1
1843,nbp35,0.3817712018210342,0.003105659259485238,SPAC637.08,0.16378655380380483,CIA machinery ATPase Nbp35,CIA machinery ATPase Nbp35
4675,SPCC285.05,-0.38140207327201703,0.003136993049879623,SPCC285.05,0.16413636863346528,purine nucleoside transmembrane transporter,purine nucleoside transmembrane transporter
996,hrq1,-0.380786859023655,0.0031898393291846464,SPAC23A1.19c,0.1655975183002498,RecQ type DNA helicase Hrq1,RecQ type DNA helicase Hrq1
6606,SPNCRNA.88,-0.37924882340275,0.003325423154126725,SPNCRNA.88,0.17052104674593901,non-coding RNA (predicted),non-coding RNA (predicted)
2022,moc3,-0.37900273770340526,0.003347583925948415,SPAC821.07c,0.17052104674593901,DNA-binding transcription factor Moc3,DNA-binding transcription factor Moc3
4008,sfi1,-0.37875665200406045,0.003369875414177326,SPBC8D2.05c,0.17052104674593901,spindle pole body half bridge protein Sfi1,spindle pole body half bridge protein Sfi1
2646,noc4,0.37820295918053465,0.0034205126003655426,SPBC1604.06c,0.17052104674593901,CBF/Mak21 family Noc4,CBF/Mak21 family Noc4
4910,SPCC61.04c,0.3777107877818451,0.003466087856761208,SPCC61.04c,0.17052104674593901,Rab GTPase binding,Rab GTPase binding
2325,rrp12,-0.37752622350733644,0.0034833166776298014,SPAPB8E5.07c,0.17052104674593901,rRNA processing protein Rrp12,rRNA processing protein Rrp12
1845,rpn10,0.37740318065766404,0.003494844633129205,SPAC637.10c,0.17052104674593901,19S proteasome regulatory subunit Rpn10,19S proteasome regulatory subunit Rpn10
3589,oms1,0.37728013780799163,0.0035064063465016725,SPBC3B9.04,0.17052104674593901,mitochondrial methyltransferase Oms1,mitochondrial methyltransferase Oms1
4232,tyw1,0.37691100925897447,0.003541294875987898,SPCC1020.08,0.17052104674593901,wybutosine biosynthesis protein Tyw1,wybutosine biosynthesis protein Tyw1
6675,SPNCRNA.942,-0.37691100925897447,0.003541294875987898,SPNCRNA.942,0.17052104674593901,intergenic RNA (predicted),intergenic RNA (predicted)
2689,rps27,0.37561905933741424,0.003665836333511911,SPBC1685.10,0.17361549819106398,40S ribosomal protein S27,40S ribosomal protein S27
1744,mug64,0.37549601648774183,0.003677897073771015,SPAC56F8.05c,0.17361549819106398,Golgi BAR domain protein,Golgi BAR domain protein
972,crf1,-0.3754344950629057,0.003683940593670432,SPAC22H10.11c,0.17361549819106398,transcriptional corepressor for ribosomal prote...,transcriptional corepressor for ribosomal prote...
2612,arg41,0.3748808022393799,0.003738728719052743,SPBC1539.03c,0.1749567066063766,argininosuccinate lyase,argininosuccinate lyase
6605,SPNCRNA.879,0.3742655879910179,0.0038004482649924226,SPNCRNA.879,0.17496312883370155,intergenic RNA (predicted),intergenic RNA (predicted)
4312,pku70,-0.37401950229167313,0.003825387152686336,SPCC126.02c,0.17496312883370155,Ku domain helicase (human XRCC6 ortholog) Pku70,Ku domain helicase (human XRCC6 ortholog) Pku70
2040,she9,0.37401950229167313,0.003825387152686336,SPAC823.13c,0.17496312883370155,mitochondrial inner membrane protein She9,mitochondrial inner membrane protein She9
4721,hem15,-0.3738349380171645,0.0038441861263687625,SPCC320.09,0.17496312883370155,ferrochelatase Hem15,ferrochelatase Hem15
3110,psy2,-0.37291211664462154,0.003939410967920716,SPBC216.01c,0.1758981616599334,serine/threonine protein phosphatase PP4 regula...,serine/threonine protein phosphatase PP4 regula...
1343,psr1,-0.3724814666707681,0.00398455795601047,SPAC2F7.02c,0.1758981616599334,RNA polymerase II CTD small phosphatase Psr1,RNA polymerase II CTD small phosphatase Psr1
6450,SPNCRNA.737,0.3724814666707681,0.00398455795601047,SPNCRNA.737,0.1758981616599334,intergenic RNA (predicted),intergenic RNA (predicted)
878,atg10,0.3724814666707681,0.00398455795601047,SPAC227.04,0.1758981616599334,Atg12 conjugating enzyme Atg10,Atg12 conjugating enzyme Atg10
1891,SPAC688.12c,0.37180473099756994,0.004056426750403536,SPAC688.12c,0.1758981616599334,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
6664,SPAC15E1.10-antisense-1,0.37157415789188114,0.0040811735232841005,SPNCRNA.932,0.1758981616599334,antisense RNA (predicted),PI31 proteasome inhibitor Fub1
530,arc5,0.3714356024485528,0.004096108320363721,SPAC17G8.04c,0.1758981616599334,ARP2/3 actin-organizing complex subunit Arc5,ARP2/3 actin-organizing complex subunit Arc5
437,SPAC1782.02c,0.37125103817404415,0.00411607730546108,SPAC1782.02c,0.1758981616599334,conserved fungal protein,conserved fungal protein
2912,acr1,-0.3711279953243718,0.004129437655221913,SPBC17D1.04,0.1758981616599334,RNA polymerase I upstream activation factor com...,RNA polymerase I upstream activation factor com...
1031,rad4,-0.3711279953243718,0.004129437655221913,SPAC23C4.18c,0.1758981616599334,BRCT domain protein Rad4,BRCT domain protein Rad4
649,pbr1,0.37082038820019075,0.00416300613073185,SPAC19A8.06,0.17619857158416016,"ER oxidoreductase Pbr1, implicated in lipid met...","ER oxidoreductase Pbr1, implicated in lipid met..."
6229,SPNCRNA.510,-0.37014365252699255,0.00423770571551291,SPNCRNA.510,0.17750803499322101,non-coding RNA (predicted),non-coding RNA (predicted)
3174,mri1,0.3695284382786306,0.004306638026800631,SPBC23E6.10c,0.17750803499322101,methylthioribose-1-phosphate isomerase Mri1,methylthioribose-1-phosphate isomerase Mri1
1170,meu29,0.36946691685379435,0.004313585350409582,SPAC25H1.05,0.17750803499322101,calcium transport factor,calcium transport factor
2392,sco1,0.36946691685379435,0.004313585350409582,SPBC119.06,0.17750803499322101,mitochondrial copper chaperone for cytochrome c...,mitochondrial copper chaperone for cytochrome c...
4613,tho3,0.36934387400412194,0.0043275096567196095,SPCC18B5.10c,0.17750803499322101,THO complex subunit Tho3,THO complex subunit Tho3
2584,meu17,0.3666369313113292,0.004644039843509616,SPBC14C8.05c,0.18932297398847484,"glucan-alpha-1,4-glucosidase","glucan-alpha-1,4-glucosidase"
2076,mug129,-0.36620628133747585,0.004696233581771931,SPAC8C9.09c,0.1902833667736249,Schizosaccharomyces specific protein Mug129,Schizosaccharomyces specific protein Mug129
2890,rap1,-0.3654680242394414,0.004786911111466398,SPBC1778.02,0.19278196567087405,shelterin complex telomere binding subunit Rap1,shelterin complex telomere binding subunit Rap1
3873,drp1,-0.36417607431788124,0.004949310042614887,SPBC691.02c,0.19799470459489232,RINT1 family protein,RINT1 family protein
2126,SPAC926.06c,-0.36368390291919167,0.005012439578379902,SPAC926.06c,0.19799470459489232,"leucine-rich repeat protein, unknown role","leucine-rich repeat protein, unknown role"
1980,cfr1,-0.3634378172198468,0.005044269106202833,SPAC6G9.12,0.19799470459489232,exomer complex BRCT domain subunit Cfr1,exomer complex BRCT domain subunit Cfr1
4378,wss2,0.3631302100956659,0.005084305880812727,SPCC1442.07c,0.19799470459489232,ubiquitin/metalloprotease fusion protein Udp7,ubiquitin/metalloprotease fusion protein Udp7
3123,SPBC21B10.08c,0.3631302100956659,0.005084305880812727,SPBC21B10.08c,0.19799470459489232,antibiotic biosynthesis monooxygenase-like domain,antibiotic biosynthesis monooxygenase-like domain
